1406678401,2,0.5507,3603.1000,17373543
1406678401,2,3.7793,3603.0000,17373544
1406678431,1,0.0066,3604.3400,17373545
1406678439,1,0.0500,3604.3400,17373546
1406678442,1,0.0373,3604.3400,17373547
1406678442,1,0.0047,3604.3500,17373548
1406678446,2,3.7160,3603.0000,17373549
1406678447,2,0.1040,3603.0000,17373550
1406678472,2,0.0420,3603.0100,17373551
1406678472,2,0.4007,3603.0000,17373552
1406678480,1,0.0990,3602.9800,17373553
1406678483,1,0.0420,3602.9700,17373554
1406678484,1,0.0139,3602.9800,17373555
1406678484,1,0.0761,3602.9800,17373556
1406678486,1,0.0420,3602.9600,17373557
1406678488,1,0.0260,3602.9800,17373558
1406678490,1,0.0900,3602.9800,17373559
1406678509,1,0.1090,3602.9800,17373560
1406678509,1,0.7830,3602.9800,17373561
1406678527,2,0.1043,3602.6500,17373562
1406678528,2,0.2123,3602.6500,17373563
1406678528,2,0.7820,3602.6500,17373564
1406678528,2,0.2939,3602.6500,17373565
1406678528,2,3.3290,3602.6300,17373566
1406678528,2,1.9800,3602.6200,17373567
1406678528,2,0.9601,3602.5000,17373568
1406678624,1,0.0100,3603.6500,17373569
1406678643,2,0.0200,3603.6600,17373570
1406678644,2,0.0220,3603.6600,17373571
1406678649,2,0.0300,3602.5000,17373572
1406678726,1,0.7823,3603.9500,17373573
1406678726,1,3.0876,3603.9500,17373574
1406678784,2,0.0010,3602.5200,17373575
1406678792,1,0.0010,3603.9400,17373576
1406678838,1,0.1300,3603.9100,17373577
1406678839,2,0.0790,3603.0000,17373578
1406678839,2,0.0510,3602.5500,17373579
1406678856,2,0.0400,3603.0000,17373580
1406678890,2,0.0900,3603.0000,17373581
1406678909,1,0.0200,3603.9000,17373582
1406678909,1,0.0210,3603.9000,17373583
1406678909,1,0.0990,3603.9000,17373584
1406678911,1,0.0596,3603.9000,17373585
1406678911,1,0.1404,3603.9100,17373586
1406678913,1,0.0460,3603.9100,17373587
1406678913,1,0.0940,3603.9100,17373588
1406678914,2,0.0200,3603.0400,17373589
1406678915,1,0.1300,3603.9100,17373590
1406678917,1,0.0699,3603.9100,17373591
1406678920,2,0.0760,3603.9200,17373592
1406678923,1,0.2000,3605.0600,17373593
1406679042,2,0.0001,3603.9200,17373594
1406679042,2,0.0299,3603.9200,17373595
1406679042,2,0.2000,3603.5800,17373596
1406679042,2,3.0880,3603.5500,17373597
1406679042,2,0.7515,3603.5200,17373598
1406679042,2,0.2986,3603.5200,17373599
1406679042,2,0.2795,3603.5200,17373600
1406679042,2,0.2000,3603.5000,17373601
1406679042,2,0.1460,3603.2200,17373602
1406679042,2,0.3836,3603.2200,17373603
1406679042,2,0.1800,3603.1200,17373604
1406679042,2,0.5908,3602.5000,17373605
1406679042,2,2.0000,3602.5000,17373606
1406679042,2,2.0000,3602.5000,17373607
1406679042,2,2.0000,3602.0000,17373608
1406679042,2,2.0000,3601.5700,17373609
1406679042,2,0.1743,3601.3100,17373610
1406679042,2,1.3304,3601.0000,17373611
1406679042,2,0.0100,3601.0000,17373612
1406679042,2,2.0000,3600.5500,17373613
1406679042,2,2.0000,3600.5400,17373614
1406679042,2,1.0805,3600.1200,17373615
1406679042,2,3.0000,3600.1000,17373616
1406679042,2,0.2420,3600.0500,17373617
1406679042,2,0.0100,3600.0000,17373618
1406679042,2,1.0006,3600.0000,17373619
1406679042,2,11.8041,3600.0000,17373620
1406679043,2,0.1743,3603.2000,17373621
1406679045,2,0.0057,3603.2000,17373622
1406679045,2,0.0350,3603.2000,17373623
1406679046,1,0.0093,3603.0800,17373624
1406679047,1,0.0500,3605.0200,17373625
