1396742400,2,8.2905,2856.0000
1396742400,2,4.0000,2855.0200
1396742400,1,4.0000,2855.0100
1396742402,1,2.5998,2855.0100
1396742404,1,0.0010,2855.0100
1396742404,1,1.0080,2855.0100
1396742405,2,0.2353,2855.0000
1396742406,1,0.1007,2855.0100
1396742406,1,0.0708,2859.6600
1396742410,1,0.0010,2858.9700
1396742413,1,0.1990,2858.9700
1396742414,2,0.1010,2859.6600
1396742414,2,0.3341,2855.0100
1396742419,1,0.0010,2859.6100
1396742421,1,0.0818,2859.6100
1396742421,1,0.4547,2859.9200
1396742421,1,0.0365,2859.9200
1396742424,1,0.0010,2859.9200
1396742425,1,0.4153,2859.9200
1396742425,1,0.4510,2859.9200
1396742425,1,0.4368,2859.9200
1396742426,2,0.0554,2859.9200
1396742430,1,0.0010,2860.0000
1396742432,1,0.0232,2860.0000
1396742440,2,0.4536,2860.0200
1396742440,2,0.4371,2860.0200
1396742440,2,0.1293,2860.0200
1396742446,1,0.0222,2864.2200
1396742446,1,0.4533,2865.9800
1396742446,1,0.4375,2865.9800
1396742446,1,8.0000,2866.0000
1396742446,2,1.2450,2866.0000
1396742450,2,0.8420,2866.0000
1396742459,1,1.5946,2868.0000
1396742460,1,1.5946,2867.9700
1396742460,1,1.4054,2868.0000
1396742461,1,8.5342,2868.0000
1396742462,2,4.0503,2866.0600
1396742464,1,2.6181,2867.0000
1396742464,1,7.4658,2868.0000
1396742465,2,3.0000,2870.0000
1396742466,2,0.1024,2870.0000
1396742466,2,4.0503,2870.0000
1396742467,1,0.0010,2872.0000
1396742470,2,4.1605,2870.0200
1396742476,1,0.0010,2871.9800
1396742477,1,0.2826,2871.9800
1396742479,1,3.8769,2871.9800
1396742479,1,1.1231,2872.0000
1396742480,2,0.0010,2870.0300
1396742482,1,0.0010,2872.0000
1396742486,1,0.3837,2872.0000
1396742486,1,1.9807,2876.0000
1396742486,2,0.0200,2870.0700
1396742487,1,0.0010,2876.0000
1396742488,2,1.0000,2870.0700
1396742495,1,4.1725,2875.9900
1396742495,1,1.2775,2876.0000
1396742495,2,0.2740,2871.9800
1396742500,2,0.0232,2871.9800
1396742503,1,0.0010,2875.8000
1396742503,2,0.6244,2871.9800
1396742503,2,0.4485,2870.0900
1396742503,2,1.1900,2870.0800
1396742503,2,0.4549,2870.0700
1396742503,2,0.3069,2870.0700
1396742503,2,0.4674,2870.0700
1396742503,2,5.3604,2870.0000
1396742505,1,0.1200,2866.9800
1396742505,1,0.1730,2866.9800
1396742506,1,0.3000,2866.9800
1396742506,1,1.0200,2866.9600
1396742506,1,0.9800,2866.9800
1396742507,1,0.0100,2866.9800
1396742508,1,0.1050,2875.0000
1396742510,1,0.0010,2874.9900
1396742517,1,0.0010,2871.9800
1396742523,1,0.3259,2871.9800
1396742523,1,0.0713,2873.9800
1396742526,2,0.2351,2867.0200
1396742535,2,0.1542,2867.3200
1396742535,2,0.0200,2867.0300
1396742538,1,0.0010,2867.0100
1396742541,1,0.4955,2867.0100
1396742542,1,0.4955,2870.0700
1396742542,2,0.0005,2867.0200
1396742542,2,0.2346,2867.0000
1396742552,2,1.0000,2867.5200
1396742555,2,0.5000,2867.5200
1396742556,2,0.2000,2867.5000
1396742557,2,0.0654,2867.5000
1396742557,2,2.6466,2864.2200
1396742559,2,0.1000,2868.0000
1396742559,2,0.4950,2867.5300
1396742563,1,0.0010,2867.5000
1396742582,2,0.1000,2866.1100
1396742582,2,0.2534,2864.2200
1396742583,2,0.1000,2864.2200
1396742583,2,4.1932,2861.8100
1396742583,2,0.0857,2860.2500
1396742583,2,0.1744,2860.2200
1396742583,2,1.0000,2860.0000
1396742583,2,1.0000,2860.0000
1396742583,2,0.7467,2860.0000
1396742586,1,0.0010,2867.4400
1396742591,2,4.0000,2860.0100
1396742591,2,12.0000,2860.0000
1396742592,1,0.1542,2861.7000
1396742592,1,0.3503,2861.9800
1396742593,1,0.5045,2861.9800
1396742596,1,0.6452,2860.0100
1396742596,2,2.1850,2860.0000
1396742597,1,0.6452,2860.0100
1396742600,1,0.6452,2860.0100
1396742601,2,0.4960,2860.0000
1396742601,2,0.6452,2860.0000
1396742601,2,0.3500,2860.0000
1396742602,2,0.4671,2860.0000
1396742602,2,0.4473,2860.0000
1396742602,2,0.0200,2860.0000
1396742603,2,0.4365,2860.0000
1396742604,1,0.5045,2862.0000
1396742604,1,3.2501,2864.9900
1396742605,2,0.3835,2860.1000
1396742605,2,0.1600,2860.1000
1396742612,2,0.1000,2861.9800
1396742612,2,0.1482,2860.1200
1396742612,1,0.0010,2864.9900
1396742615,2,1.0000,2860.1200
1396742617,1,0.0010,2864.9900
1396742617,2,3.5314,2860.1200
1396742617,2,0.4667,2860.1200
1396742617,2,0.0019,2860.1200
1396742621,2,0.0010,2860.1200
1396742640,1,1.6745,2864.9000
1396742642,1,0.4665,2864.9000
1396742650,1,0.5704,2864.8900
1396742650,1,0.0010,2864.8900
1396742651,2,0.4395,2861.5200
1396742651,2,0.4821,2861.5000
1396742661,1,0.0010,2864.8700
1396742673,2,0.0100,2862.0200
1396742676,2,0.0561,2862.0200
1396742676,2,0.1100,2862.0200
1396742680,2,0.0200,2862.0200
1396742685,2,0.2543,2862.0200
1396742685,2,0.4432,2862.0200
1396742685,2,0.4200,2862.0100
1396742685,2,1.0000,2862.0000
1396742685,2,0.1000,2861.5100
1396742685,2,0.5179,2861.5000
1396742685,1,1.2646,2861.0000
1396742696,1,0.0010,2861.9800
1396742701,2,0.1010,2861.0000
1396742711,1,0.5083,2860.9800
1396742713,2,1.9907,2860.0100
1396742713,2,0.5079,2860.0000
1396742715,1,6.5986,2860.0100
1396742721,2,0.0100,2860.0300
1396742722,2,3.4014,2860.0200
1396742722,2,7.2071,2860.0000
1396742722,2,1.2910,2860.0000
1396742726,1,1.0276,2860.0000
1396742727,1,3.6847,2860.0000
1396742728,2,0.0010,2859.9200
1396742730,2,0.0200,2859.9300
1396742730,2,2.9990,2859.9200
1396742735,1,0.0010,2859.9000
1396742742,2,2.4235,2859.6100
1396742745,1,0.6340,2859.8700
1396742746,1,0.2000,2859.8700
1396742747,1,1.1943,2859.8700
1396742747,1,1.0866,2859.8900
1396742747,1,0.4501,2859.9000
1396742747,1,0.4433,2859.9000
1396742747,1,0.4665,2859.9000
1396742747,1,0.4419,2859.9000
1396742747,1,5.4874,2860.0000
1396742747,2,10.0000,2860.0000
1396742748,2,4.5000,2860.0000
1396742753,1,1.0000,2865.0000
1396742753,1,0.0857,2866.9500
1396742753,1,0.1843,2869.5000
1396742754,2,0.2000,2864.0100
1396742754,2,1.0000,2862.0000
1396742754,2,0.3000,2860.0700
1396742754,2,0.4345,2860.0200
