1396828801,2,0.0100,2870.4100
1396828803,2,0.5392,2870.4100
1396828807,2,0.0100,2870.4200
1396828809,2,0.4000,2870.4100
1396828813,2,0.0100,2870.4100
1396828818,2,0.0100,2870.4100
1396828819,2,1.2244,2870.4100
1396828824,1,0.0096,2870.3100
1396828824,1,0.6904,2870.3900
1396828827,1,1.2240,2870.4100
1396828827,2,0.0096,2870.4100
1396828827,2,0.3460,2870.0000
1396828828,2,0.0840,2870.0000
1396828830,2,0.7000,2870.0000
1396828833,2,0.0200,2870.0000
1396828833,2,0.0200,2870.0000
1396828833,2,0.0200,2870.0000
1396828836,2,0.5180,2870.0000
1396828836,2,0.9900,2870.0000
1396828837,2,0.0200,2870.0000
1396828841,2,0.0100,2870.0000
1396828841,2,0.0100,2870.0000
1396828843,2,0.9900,2870.0000
1396828845,2,0.4340,2870.0000
1396828846,2,0.8380,2870.0000
1396828846,2,0.1620,2869.0300
1396828847,2,0.4340,2869.0300
1396828849,2,2.0000,2869.0300
1396828851,2,0.4900,2869.0300
1396828851,2,0.4900,2869.0300
1396828854,2,0.0100,2868.9800
1396828855,2,0.0100,2868.9800
1396828857,2,0.9510,2868.9800
1396828858,2,0.4300,2868.9800
1396828858,2,2.0000,2868.9800
1396828859,2,1.1380,2868.9800
1396828863,2,0.0100,2868.9800
1396828863,2,0.0100,2868.9800
1396828864,2,0.0100,2868.9800
1396828865,2,0.4841,2868.9800
1396828867,2,0.0100,2868.9800
1396828868,2,0.0530,2868.9800
1396828870,2,0.0100,2869.0000
1396828871,2,0.0100,2869.0000
1396828872,2,1.1627,2869.0000
1396828872,2,0.4943,2868.9800
1396828875,2,0.0100,2868.9800
1396828875,2,0.0100,2868.9800
1396828876,2,0.0100,2868.9800
1396828881,2,0.0100,2869.0000
1396828881,2,0.0100,2869.0000
1396828885,2,0.0100,2869.0000
1396828887,2,0.3330,2869.0000
1396828890,2,0.0100,2869.0000
1396828893,2,0.0740,2869.0000
1396828895,2,0.0100,2869.0000
1396828898,2,0.2320,2869.0000
1396828900,2,0.2460,2869.0000
1396828904,2,0.0650,2869.0000
1396828904,2,0.0650,2868.9800
1396828909,2,0.0100,2868.9800
1396828911,2,1.1827,2868.9800
1396828913,2,1.7400,2868.9800
1396828913,2,0.4014,2868.9800
1396828913,2,0.5886,2866.4400
