1413936006,2,0.0100,2342.0000,23711745
1413936012,2,0.0100,2342.0500,23711746
1413936014,2,0.0100,2342.0500,23711747
1413936017,2,0.0100,2342.0500,23711748
1413936020,2,0.0100,2342.0500,23711749
1413936022,2,0.0100,2342.0500,23711750
1413936025,2,0.0100,2342.0500,23711751
1413936028,2,0.0100,2342.0500,23711752
1413936032,2,0.0100,2342.0500,23711753
1413936035,2,0.0100,2342.0500,23711754
1413936038,2,0.0100,2342.0500,23711755
1413936041,2,0.0100,2342.0500,23711756
1413936042,2,0.0230,2342.0500,23711757
1413936047,2,0.0100,2342.0000,23711758
1413936047,2,0.0340,2342.0000,23711759
1413936047,2,0.0100,2342.0000,23711760
1413936047,2,0.0010,2342.0000,23711761
1413936047,2,2.8700,2342.0000,23711762
1413936049,2,0.0100,2342.0000,23711763
1413936050,2,0.4800,2342.0000,23711764
1413936052,2,0.0100,2342.0000,23711765
1413936052,2,0.1000,2342.0000,23711766
1413936054,2,0.0100,2342.0000,23711767
1413936054,1,0.9770,2342.0500,23711768
1413936054,1,0.0100,2342.3900,23711769
1413936054,1,0.0500,2342.3900,23711770
1413936054,1,0.1930,2342.6300,23711771
1413936054,2,0.1000,2342.0000,23711772
1413936055,1,0.0910,2342.6300,23711773
1413936056,2,0.0100,2342.0000,23711774
1413936059,2,0.1000,2342.0100,23711775
1413936059,2,0.0100,2342.0000,23711776
1413936061,1,0.1000,2342.6200,23711777
1413936061,1,0.1000,2342.6300,23711778
1413936062,2,0.0100,2342.0100,23711779
1413936064,2,0.0100,2342.0000,23711780
1413936065,1,0.0160,2342.6300,23711781
1413936065,1,0.1821,2342.8900,23711782
1413936065,1,0.0019,2343.1100,23711783
1413936067,1,0.1800,2342.5300,23711784
1413936068,2,0.0100,2342.0500,23711785
1413936070,1,0.2000,2342.5800,23711786
1413936072,2,0.0100,2342.0500,23711787
1413936072,2,0.1000,2342.0200,23711788
1413936074,2,0.3601,2342.0700,23711789
1413936075,2,0.1000,2342.0200,23711790
1413936077,1,0.0099,2342.0500,23711791
1413936077,2,0.0100,2342.0500,23711792
1413936077,2,0.1000,2342.0500,23711793
1413936079,2,0.1200,2342.0400,23711794
1413936080,2,0.0100,2342.0400,23711795
1413936082,2,0.0137,2342.0200,23711796
1413936082,1,1.3131,2342.5800,23711797
1413936082,2,0.0100,2342.5800,23711798
1413936083,2,0.0600,2342.5800,23711799
1413936084,2,0.3000,2342.5800,23711800
1413936084,2,0.1000,2342.5800,23711801
1413936086,2,0.1300,2342.5800,23711802
1413936086,2,0.0100,2342.5800,23711803
1413936087,2,0.1000,2342.5800,23711804
1413936088,2,0.4280,2342.5800,23711805
1413936089,2,0.0100,2342.5800,23711806
1413936089,2,0.0350,2342.5800,23711807
1413936090,2,0.1000,2342.5800,23711808
1413936091,2,0.0100,2342.6000,23711809
1413936092,2,0.1000,2342.6000,23711810
1413936092,1,0.4000,2342.6300,23711811
1413936094,1,0.2500,2342.6600,23711812
1413936094,1,0.3251,2343.1100,23711813
1413936094,2,0.1300,2343.6600,23711814
1413936094,2,0.2700,2343.6600,23711815
1413936094,2,0.1900,2343.6600,23711816
1413936094,2,0.0100,2343.6600,23711817
1413936094,2,1.1900,2343.6600,23711818
1413936096,2,0.1000,2343.6600,23711819
1413936096,2,0.0200,2343.6600,23711820
1413936096,2,0.0700,2343.6600,23711821
1413936096,2,0.1000,2343.6700,23711822
1413936097,2,0.2410,2343.6700,23711823
1413936097,2,0.0119,2343.6600,23711824
1413936097,2,0.1751,2342.6800,23711825
1413936097,2,0.0100,2342.6800,23711826
1413936099,2,0.1700,2343.6900,23711827
1413936099,2,0.1000,2343.6900,23711828
1413936099,2,0.0100,2343.6900,23711829
1413936102,2,0.0100,2343.7400,23711830
1413936104,2,0.4789,2343.7400,23711831
1413936104,2,0.0200,2343.7900,23711832
1413936105,2,0.0100,2343.7900,23711833
1413936108,2,0.0100,2342.7600,23711834
1413936110,2,1.0000,2342.7600,23711835
1413936112,2,0.6087,2342.8100,23711836
1413936112,2,0.3913,2342.7600,23711837
1413936113,2,0.0100,2342.7600,23711838
1413936113,2,0.7597,2342.7600,23711839
1413936113,2,0.0900,2342.7300,23711840
1413936113,2,0.1503,2342.5800,23711841
1413936115,1,1.3127,2344.8000,23711842
1413936115,1,0.2800,2344.8200,23711843
1413936115,1,1.4073,2344.8200,23711844
1413936116,1,0.3190,2344.8200,23711845
1413936116,2,0.0100,2342.8100,23711846
1413936117,2,0.0100,2342.5800,23711847
1413936120,2,0.0100,2342.8600,23711848
1413936120,2,1.0000,2342.8600,23711849
1413936122,2,0.0700,2342.9100,23711850
1413936122,1,1.0082,2344.7200,23711851
1413936124,2,0.0100,2342.9100,23711852
1413936126,2,0.8020,2342.9400,23711853
1413936126,2,0.1980,2342.9400,23711854
1413936127,2,0.0100,2342.9400,23711855
1413936130,2,0.0100,2342.9900,23711856
1413936130,1,0.0918,2344.6400,23711857
1413936130,1,0.8020,2344.6600,23711858
1413936130,1,2.1710,2344.6600,23711859
1413936130,1,0.1000,2344.6800,23711860
1413936130,1,0.1800,2344.6800,23711861
1413936130,1,0.0100,2344.6800,23711862
1413936130,1,0.2410,2344.6800,23711863
1413936130,1,0.0910,2344.6800,23711864
1413936130,1,0.4113,2344.7200,23711865
1413936130,1,0.2422,2345.0000,23711866
1413936130,1,0.0100,2346.6500,23711867
1413936130,1,0.0122,2347.6100,23711868
1413936130,1,0.0149,2349.3700,23711869
1413936130,1,0.0030,2350.7000,23711870
1413936130,1,0.5000,2351.5600,23711871
1413936130,1,0.1196,2351.5600,23711872
1413936134,2,0.0030,2344.0300,23711873
1413936134,2,0.0070,2343.0200,23711874
1413936135,2,0.0100,2343.0200,23711875
1413936136,2,0.0200,2343.0200,23711876
1413936137,1,1.1428,2344.6100,23711877
1413936138,2,0.0100,2343.0700,23711878
1413936140,2,0.0100,2344.3000,23711879
1413936140,2,0.0020,2344.3000,23711880
1413936140,2,0.0180,2343.0900,23711881
1413936141,2,0.0146,2343.3400,23711882
1413936141,2,1.2766,2343.0900,23711883
1413936141,2,0.7830,2343.0700,23711884
1413936141,2,2.6260,2343.0700,23711885
1413936141,2,0.2998,2343.0400,23711886
1413936141,2,0.0100,2343.0400,23711887
1413936142,2,0.0200,2343.0800,23711888
1413936144,2,0.1095,2343.0400,23711889
1413936144,2,4.8905,2342.5800,23711890
1413936144,2,0.0100,2343.0700,23711891
1413936146,2,0.0100,2343.1300,23711892
1413936146,2,2.2971,2343.1300,23711893
1413936146,2,2.7029,2342.5800,23711894
1413936148,2,0.0100,2343.1100,23711895
1413936148,2,0.8470,2342.5900,23711896
1413936148,2,0.6502,2342.5800,23711897
1413936148,2,3.5028,2342.0000,23711898
1413936150,2,2.1530,2342.6100,23711899
1413936150,2,2.8470,2342.0000,23711900
1413936153,1,0.0100,2342.6000,23711901
1413936153,1,1.3146,2344.4300,23711902
1413936153,1,0.0554,2344.4500,23711903
1413936154,2,0.2240,2342.0100,23711904
1413936154,2,4.7760,2342.0000,23711905
1413936155,2,2.1730,2342.6800,23711906
1413936167,2,0.0100,2342.8100,23711907
1413936169,2,0.0100,2342.8100,23711908
1413936171,2,0.0100,2342.8100,23711909
1413936172,2,0.0100,2342.8400,23711910
1413936176,2,0.0100,2342.8400,23711911
1413936178,2,0.0100,2342.8400,23711912
1413936180,2,0.0200,2342.8400,23711913
1413936182,2,0.0050,2342.8400,23711914
1413936183,1,0.0050,2342.8300,23711915
1413936185,2,0.0100,2342.8600,23711916
1413936186,2,0.3190,2342.8600,23711917
1413936188,2,0.0100,2342.9100,23711918
1413936189,2,0.0100,2342.9100,23711919
1413936193,1,0.0100,2342.6400,23711920
1413936193,1,0.1500,2342.6500,23711921
1413936193,1,0.9314,2342.6500,23711922
1413936195,2,0.7899,2342.6000,23711923
1413936195,2,4.2101,2342.0000,23711924
1413936196,1,0.0100,2342.6400,23711925
1413936196,1,1.1343,2342.6500,23711926
1413936197,1,2.7843,2342.6500,23711927
1413936197,2,1.4257,2342.7100,23711928
1413936197,1,0.8814,2342.6000,23711929
1413936197,2,0.7830,2342.7200,23711930
1413936197,2,0.3856,2342.7200,23711931
1413936197,2,0.9891,2342.0000,23711932
1413936197,2,0.8830,2342.0000,23711933
1413936197,2,0.1000,2342.0000,23711934
1413936197,2,2.6423,2342.0000,23711935
1413936199,1,0.0100,2342.5900,23711936
1413936199,1,0.8030,2342.6000,23711937
1413936199,2,3.2569,2342.0000,23711938
1413936199,2,0.0179,2341.5800,23711939
1413936199,2,1.7252,2341.2200,23711940
1413936214,1,0.0300,2342.4800,23711941
1413936224,2,0.0302,2341.2700,23711942
1413936224,1,0.5110,2341.2700,23711943
1413936224,1,0.0500,2341.2700,23711944
1413936224,1,0.0300,2341.2700,23711945
1413936224,1,0.0700,2341.2700,23711946
1413936224,1,0.1800,2341.2700,23711947
1413936226,1,0.2716,2341.2700,23711948
1413936226,1,0.0500,2341.5700,23711949
1413936227,2,0.3000,2341.5700,23711950
1413936227,2,0.5130,2341.5700,23711951
1413936230,1,1.2854,2342.3800,23711952
1413936230,2,0.1000,2342.1200,23711953
1413936231,1,1.2800,2342.1100,23711954
1413936231,1,0.0302,2342.3300,23711955
1413936231,1,0.4193,2342.3800,23711956
1413936233,2,1.2858,2341.6200,23711957
1413936233,2,0.0302,2341.6200,23711958
1413936233,2,0.4031,2341.5900,23711959
1413936233,2,1.8870,2341.2200,23711960
1413936233,2,0.0010,2341.1000,23711961
1413936233,2,1.3929,2341.0100,23711962
1413936234,2,0.7820,2342.5100,23711963
1413936234,2,0.5340,2342.4800,23711964
1413936235,2,0.0100,2342.4800,23711965
1413936236,2,0.0100,2342.5300,23711966
1413936237,2,1.3060,2342.5300,23711967
1413936237,2,2.1730,2342.5100,23711968
1413936237,2,0.5714,2341.0100,23711969
1413936237,2,0.3000,2341.0000,23711970
1413936237,2,0.6496,2341.0000,23711971
1413936246,1,2.1730,2342.4900,23711972
1413936247,2,0.0284,2342.7900,23711973
1413936247,1,0.1000,2342.7900,23711974
1413936247,1,0.0516,2342.7900,23711975
1413936247,2,0.7820,2342.7900,23711976
1413936248,2,1.3160,2342.7900,23711977
